2025-12-24 16:07:32 | INFO     | setup_logging:273 | ================================================================================
2025-12-24 16:07:32 | INFO     | setup_logging:274 | JUDGE SWAP NULL HYPOTHESIS TEST - RUN STARTED
2025-12-24 16:07:32 | INFO     | setup_logging:275 | ================================================================================
2025-12-24 16:07:32 | INFO     | setup_logging:276 | User: anonymous
2025-12-24 16:07:32 | INFO     | setup_logging:277 | Hostname: babel-t9-28
2025-12-24 16:07:32 | INFO     | setup_logging:278 | Timestamp: 20251224_160732
2025-12-24 16:07:33 | INFO     | setup_logging:279 | CUDA available: True
2025-12-24 16:07:33 | INFO     | setup_logging:281 | CUDA devices: 8
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 0: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 1: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 2: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 3: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 4: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 5: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 6: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:283 |   Device 7: NVIDIA RTX A6000
2025-12-24 16:07:33 | INFO     | setup_logging:284 | Log file: judge_swap_null_dbg_results/truthfulness/file_logs/judge_swap_null_dbg_results_20251224_160732.log
2025-12-24 16:07:33 | INFO     | setup_logging:285 | ================================================================================
2025-12-24 16:07:33 | INFO     | main:600 | Configuration:
2025-12-24 16:07:33 | INFO     | main:601 |   Proxy data dir: dbg-score-paper/proxy_preference_data
2025-12-24 16:07:33 | INFO     | main:602 |   Dataset: truthfulness
2025-12-24 16:07:33 | INFO     | main:603 |   Output dir: judge_swap_null_dbg_results/truthfulness
2025-12-24 16:07:33 | INFO     | main:604 |   Batch size: 1
2025-12-24 16:07:33 | INFO     | main:605 |   Max examples: unlimited
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-70B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-8B (base models cannot judge)
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded gemma-2-9b-it vs Llama-3.1-8B vs gemma-2-9b: 92 LSP, 46 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs Llama-3.1-70B vs Llama-3.1-70B-Instruct: 25 LSP, 123 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs Qwen2.5-72B-Instruct vs Llama-3.1-70B-Instruct: 36 LSP, 90 ILSP
2025-12-24 16:07:33 | INFO     | load_proxy_data:344 | Skipping large model: Llama-3.1-70B-Instruct
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: gemma-2-9b (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-8B (base models cannot judge)
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs Llama-3.1-8B vs Llama-3.1-8B-Instruct: 47 LSP, 120 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs gemma-2-9b-it vs Llama-3.1-8B-Instruct: 104 LSP, 86 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs Llama-3.1-70B-Instruct vs Llama-3.1-8B-Instruct: 116 LSP, 31 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded gemma-2-9b-it vs Llama-3.1-8B vs Llama-3.1-8B-Instruct: 43 LSP, 119 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded gemma-2-9b-it vs Qwen2.5-7B-Instruct vs Llama-3.1-8B-Instruct: 104 LSP, 86 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded gemma-2-9b-it vs Llama-3.1-70B-Instruct vs Llama-3.1-8B-Instruct: 113 LSP, 32 ILSP
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-8B (base models cannot judge)
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs Qwen2.5-72B vs Qwen2.5-72B-Instruct: 37 LSP, 94 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs Llama-3.1-70B-Instruct vs Qwen2.5-72B-Instruct: 57 LSP, 53 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs gemma-2-9b vs gemma-2-9b-it: 48 LSP, 128 ILSP
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: gemma-2-9b (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Qwen2.5-7B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:344 | Skipping large model: Qwen2.5-72B-Instruct
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Qwen2.5-72B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-70B (base models cannot judge)
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs Llama-3.1-8B vs Qwen2.5-7B: 82 LSP, 42 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Qwen2.5-7B-Instruct vs Qwen2.5-72B vs Qwen2.5-7B: 166 LSP, 15 ILSP
2025-12-24 16:07:33 | INFO     | load_proxy_data:344 | Skipping large model: Qwen2.5-72B-Instruct
2025-12-24 16:07:33 | INFO     | load_proxy_data:344 | Skipping large model: Llama-3.1-70B-Instruct
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Qwen2.5-72B (base models cannot judge)
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs Qwen2.5-7B vs Qwen2.5-7B-Instruct: 41 LSP, 111 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs Qwen2.5-72B-Instruct vs Qwen2.5-7B-Instruct: 79 LSP, 39 ILSP
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Qwen2.5-7B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:344 | Skipping large model: Llama-3.1-70B-Instruct
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs gemma-2-9b vs Llama-3.1-8B: 146 LSP, 30 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs Qwen2.5-7B vs Llama-3.1-8B: 152 LSP, 23 ILSP
2025-12-24 16:07:33 | DEBUG    | load_proxy_data:361 | Loaded Llama-3.1-8B-Instruct vs Llama-3.1-70B vs Llama-3.1-8B: 206 LSP, 15 ILSP
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-8B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:344 | Skipping large model: Qwen2.5-72B-Instruct
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Qwen2.5-7B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Qwen2.5-72B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:339 | Skipping base model judge: Llama-3.1-70B (base models cannot judge)
2025-12-24 16:07:33 | INFO     | load_proxy_data:369 | Loaded 19 (judge, proxy, reference) triplets
2025-12-24 16:07:33 | INFO     | main:620 | Processing 3 unique judges
2025-12-24 16:07:33 | INFO     | main:625 | ================================================================================
2025-12-24 16:07:33 | INFO     | main:626 | Processing Judge: Llama-3.1-8B-Instruct
2025-12-24 16:07:33 | INFO     | main:627 |   8 proxy-reference pairs
2025-12-24 16:07:33 | INFO     | main:628 | ================================================================================
2025-12-24 16:07:33 | INFO     | __init__:100 | Loading model: meta-llama/Llama-3.1-8B-Instruct
2025-12-24 16:07:33 | INFO     | __init__:101 | Model type: instruct
2025-12-24 16:09:21 | INFO     | __init__:123 | Model loaded successfully on cuda:0
2025-12-24 16:09:21 | INFO     | main:640 | 
Processing: Llama-3.1-8B-Instruct | Proxy=Llama-3.1-70B | Ref=Llama-3.1-70B-Instruct
2025-12-24 16:09:21 | INFO     | main:651 |   Total examples: 148 (LSP: 25, ILSP: 123)
2025-12-24 16:09:21 | INFO     | main:663 |   Generating J(J vs R) - Game 1 (J=A, R=B)...
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:468 | Loading cache from judge_swap_null_dbg_results/truthfulness/cache/Llama-3.1-8B-Instruct/Llama-3.1-70B-Instruct/J_vs_R_game1.jsonl
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:478 | Loaded 186 cached results
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:487 | All examples cached for J_vs_R_game1
2025-12-24 16:09:21 | INFO     | main:681 |   Generating J(J vs R) - Game 2 (R=A, J=B)...
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:468 | Loading cache from judge_swap_null_dbg_results/truthfulness/cache/Llama-3.1-8B-Instruct/Llama-3.1-70B-Instruct/J_vs_R_game2.jsonl
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:478 | Loaded 186 cached results
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:487 | All examples cached for J_vs_R_game2
2025-12-24 16:09:21 | INFO     | main:699 |   Generating J(K vs R) - Game 1 (K=A, R=B)...
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:468 | Loading cache from judge_swap_null_dbg_results/truthfulness/cache/Llama-3.1-8B-Instruct/Llama-3.1-70B-Instruct/K_vs_R_game1.jsonl
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:478 | Loaded 274 cached results
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:487 | All examples cached for K_vs_R_game1
2025-12-24 16:09:21 | INFO     | main:717 |   Generating J(K vs R) - Game 2 (R=A, K=B)...
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:468 | Loading cache from judge_swap_null_dbg_results/truthfulness/cache/Llama-3.1-8B-Instruct/Llama-3.1-70B-Instruct/K_vs_R_game2.jsonl
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:478 | Loaded 274 cached results
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:487 | All examples cached for K_vs_R_game2
2025-12-24 16:09:21 | INFO     | main:734 |   ✓ Completed: Llama-3.1-70B vs Llama-3.1-70B-Instruct
2025-12-24 16:09:21 | INFO     | main:640 | 
Processing: Llama-3.1-8B-Instruct | Proxy=Qwen2.5-72B-Instruct | Ref=Llama-3.1-70B-Instruct
2025-12-24 16:09:21 | INFO     | main:651 |   Total examples: 126 (LSP: 36, ILSP: 90)
2025-12-24 16:09:21 | INFO     | main:663 |   Generating J(J vs R) - Game 1 (J=A, R=B)...
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:468 | Loading cache from judge_swap_null_dbg_results/truthfulness/cache/Llama-3.1-8B-Instruct/Llama-3.1-70B-Instruct/J_vs_R_game1.jsonl
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:478 | Loaded 186 cached results
2025-12-24 16:09:21 | INFO     | generate_preferences_for_comparison:487 | All examples cached for J_vs_R_game1
2025-12-24 16:09:21 | INFO     | main:681 |   Generating J(J vs R) - Game 2 (R=A, J=B)...
